"importer","exporter","species","quantity","hs_year","year","common_name","Genus","Subfamily","Family","Order","Class","Superclass","Phylum","Kingdom","isscaap_group","prod_method","habitat"
"AUS","DNK","crangon crangon",8.46333333333333,96,2015,"common shrimp","crangon",NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","DNK","pandalus borealis",42.8862754648525,96,2015,"northern prawn","pandalus",NA,"pandalidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","ESP","aristeus antennatus",5.87813513319384,96,2015,"blue and red shrimp","aristeus",NA,"aristeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","ESP","aristeus varidens",7.73412503482355,96,2015,"striped red shrimp","aristeus",NA,"aristeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","ESP","parapenaeus longirostris",16.7539357966521,96,2015,"deep-water rose shrimp","parapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","ESP","penaeus",2.75335713485252,96,2015,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","GBR","crangon crangon",2.85391935947394,96,2015,"common shrimp","crangon",NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IDN","crangonidae",17.5693481012243,96,2015,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Inland"
"AUS","IDN","crangonidae",315.204178175929,96,2015,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IDN","fenneropenaeus merguiensis",24.8563787362022,96,2015,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IDN","fenneropenaeus merguiensis",165.092796431843,96,2015,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IDN","litopenaeus vannamei",5.06190184434575,96,2015,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Inland"
"AUS","IDN","litopenaeus vannamei",663.38800282559,96,2015,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IDN","metapenaeus",86.7889045540734,96,2015,"metapenaeus shrimps nei","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IDN","metapenaeus",73.660705602663,96,2015,"metapenaeus shrimps nei","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IDN","penaeus monodon",6.19283767738911,96,2015,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Inland"
"AUS","IDN","penaeus monodon",303.390829151621,96,2015,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IDN","penaeus monodon",81.6688049049498,96,2015,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IND","crangonidae",5.04766734541061,96,2015,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Inland"
"AUS","IND","crangonidae",29.2276601502162,96,2015,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","IND","litopenaeus vannamei",157.485999776303,96,2015,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IND","penaeus",10.4007412967427,96,2015,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Inland"
"AUS","IND","penaeus monodon",45.0661692950816,96,2015,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","IND","penaeus monodon",109.417690634591,96,2015,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","JPN","marsupenaeus japonicus",1.87015067740103,96,2015,"kuruma prawn","marsupenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","KOR","acetes japonicus",32.7442727326469,96,2015,"akiami paste shrimp","acetes",NA,"sergestidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","KOR","crangonidae",23.2815841320817,96,2015,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","KOR","litopenaeus vannamei",15.3951120307372,96,2015,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","KOR","metapenaeus joyneri",1.56323893693796,96,2015,"shiba shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","KOR","penaeus chinensis",1.62186039707313,96,2015,"fleshy prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
